Datetime,Consommation,Regions,Nature,year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,WD10M,WS10M,WS2M
2021-04-29,240898.0,Grand-Est,Données définitives,2021,4,29,14.724,24.582,0.658,0.696,1.29,97.588,5.794,79.348,9.178,13.448,3.5380000000000003,9.91,286.36,4.029999999999999,2.55
2021-04-30,249582.0,Grand-Est,Données définitives,2021,4,30,12.162,25.388,0.6599999999999999,0.7020000000000001,2.764,98.076,4.77,80.412,6.268,10.053999999999998,1.97,8.084,93.34,2.16,1.35
2021-05-01,207085.0,Grand-Est,Données définitives,2021,5,1,12.163999999999998,25.176,0.662,0.704,2.44,98.092,4.918,78.04400000000001,7.172,11.67,2.66,9.01,79.56,2.712,1.746
2021-05-02,205846.0,Grand-Est,Données définitives,2021,5,2,15.468,24.222,0.662,0.7,0.704,98.61,4.5,74.536,6.702,10.956,2.274,8.681999999999999,320.06,2.972,1.884
2021-05-03,247549.0,Grand-Est,Données définitives,2021,5,3,19.896,26.93,0.658,0.688,0.008,98.678,4.45,66.582,8.297999999999998,13.97,0.666,13.303999999999998,229.56,3.68,2.3920000000000003
2021-05-04,257895.0,Grand-Est,Données définitives,2021,5,4,11.328,25.888,0.656,0.6980000000000001,4.346,97.516,5.496,75.758,9.044,13.546,4.359999999999999,9.186,233.48,7.834,5.112
2021-05-05,257085.0,Grand-Est,Données définitives,2021,5,5,17.734,27.23,0.664,0.71,3.984,97.748,4.744,76.756,6.816,10.032,3.526,6.506,262.7,5.496,3.5780000000000003
2021-05-06,270468.0,Grand-Est,Données définitives,2021,5,6,6.965999999999999,27.058,0.664,0.724,9.112,97.54,5.734,87.314,7.248,11.452,2.396,9.056,236.66,4.151999999999999,2.674
2021-05-07,255977.0,Grand-Est,Données définitives,2021,5,7,21.274,27.742,0.672,0.716,2.03,98.312,4.68,70.904,8.094,12.858,3.614,9.244,290.0,3.5380000000000003,2.358
2021-05-08,214309.0,Grand-Est,Données définitives,2021,5,8,18.578,26.926,0.666,0.7020000000000001,0.324,98.23,6.57,76.586,11.076,18.432,2.554,15.878,185.58,4.378,2.704
2021-05-09,193249.0,Grand-Est,Données définitives,2021,5,9,22.154,26.536,0.6599999999999999,0.692,1.152,97.388,9.578,74.856,17.75,24.608,10.894,13.714,189.02,6.006,3.832
2021-05-10,220510.0,Grand-Est,Données définitives,2021,5,10,9.506,27.116000000000003,0.656,0.708,6.136,97.58,8.326,82.086,14.01,17.546,10.388,7.158,220.6,4.566,2.96
2021-05-11,236880.0,Grand-Est,Données définitives,2021,5,11,8.940000000000001,26.552,0.666,0.72,4.852,97.752,7.706,87.9,11.758,15.057999999999998,8.48,6.578,258.7,2.6740000000000004,1.706
2021-05-12,234646.0,Grand-Est,Données définitives,2021,5,12,18.754,28.338,0.666,0.702,0.906,97.972,6.3020000000000005,75.812,11.288,15.834,6.553999999999999,9.28,238.9,2.7220000000000004,1.798
2021-05-13,208561.0,Grand-Est,Données définitives,2021,5,13,14.54,28.168,0.658,0.6980000000000001,1.596,97.634,6.176,78.19,10.328,14.538,6.436,8.102,228.82,3.286,2.024
2021-05-14,215233.0,Grand-Est,Données définitives,2021,5,14,18.654,27.866,0.658,0.7,3.2920000000000003,97.68,6.553999999999999,82.036,10.514,14.898,5.644,9.254,228.54,3.25,2.032
2021-05-15,209409.0,Grand-Est,Données définitives,2021,5,15,10.274,27.802,0.6599999999999999,0.704,3.5980000000000003,97.446,6.644,84.30199999999999,10.212,14.06,6.498,7.562,218.9,5.13,3.314
2021-05-16,200589.0,Grand-Est,Données définitives,2021,5,16,15.526,28.396,0.662,0.722,8.24,97.218,7.312,85.488,11.344,14.582,7.747999999999999,6.8340000000000005,231.46,4.682,3.054
2021-05-17,235819.0,Grand-Est,Données définitives,2021,5,17,15.736,28.398000000000003,0.672,0.73,7.556,97.646,6.876,84.86800000000001,10.642,14.132,7.366,6.766,248.86,6.248,4.076
2021-05-18,240642.0,Grand-Est,Données définitives,2021,5,18,16.16,28.044,0.6759999999999999,0.722,3.852,98.308,6.540000000000001,84.386,10.138,14.154,5.976,8.178,262.7,4.066,2.6
2021-05-19,248024.0,Grand-Est,Données définitives,2021,5,19,16.018,28.22,0.672,0.722,4.522,98.638,6.29,86.348,9.156,12.636,5.3020000000000005,7.334,259.0,3.552,2.276
2021-05-20,247676.0,Grand-Est,Données définitives,2021,5,20,16.978,28.792,0.672,0.71,0.576,98.752,6.33,79.536,10.7,15.342,5.828,9.514,223.86,3.832,2.516
2021-05-21,245064.0,Grand-Est,Données définitives,2021,5,21,13.429999999999998,28.714,0.6679999999999999,0.708,3.164,97.706,6.7620000000000005,78.728,11.516,15.142,7.657999999999999,7.484,227.52,6.612,4.316
2021-05-22,214034.0,Grand-Est,Données définitives,2021,5,22,19.522,29.482,0.664,0.708,3.072,97.738,6.298,78.958,10.648,15.198,6.302,8.896,234.68,6.5200000000000005,4.268
2021-05-23,197777.0,Grand-Est,Données définitives,2021,5,23,19.522,29.98,0.662,0.6980000000000001,0.404,98.33,6.14,75.588,11.024,15.804000000000002,6.1,9.704,224.18,4.882,3.204
2021-05-24,205960.0,Grand-Est,Données définitives,2021,5,24,14.436000000000002,28.952,0.6599999999999999,0.7020000000000001,3.528,97.932,6.468000000000001,78.84,10.966,15.894,6.808,9.086,213.42,5.718,3.704
2021-05-25,243312.0,Grand-Est,Données définitives,2021,5,25,17.228,29.506,0.662,0.7,3.446,98.522,5.93,78.43199999999999,9.904,13.8,6.5280000000000005,7.272,244.86,6.766,4.424
2021-05-26,250589.0,Grand-Est,Données définitives,2021,5,26,11.564,29.008,0.666,0.7140000000000001,5.564,98.352,6.612,84.042,10.314,14.23,6.772,7.458,250.42,5.508,3.536
2021-05-27,246630.0,Grand-Est,Données définitives,2021,5,27,18.618,29.116000000000003,0.662,0.6980000000000001,0.942,98.784,6.566,78.624,11.434,16.677999999999997,5.43,11.248,299.64,3.152,2.036
2021-05-28,235669.0,Grand-Est,Données définitives,2021,5,28,27.026,30.144,0.656,0.6900000000000001,0.006,98.986,6.890000000000001,76.35799999999999,12.618,18.35,6.282,12.068,58.2,3.022,1.908
2021-05-29,199184.0,Grand-Est,Données définitives,2021,5,29,26.68,29.538,0.648,0.68,0.0,99.118,6.8260000000000005,70.366,13.986,19.848,7.851999999999999,11.996,57.98,3.818,2.398
2021-05-30,184431.0,Grand-Est,Données définitives,2021,5,30,30.296,30.49,0.638,0.6679999999999999,0.0,99.13,6.8180000000000005,70.042,14.136,20.228,6.85,13.378,72.78,4.376,2.74
2021-05-31,214458.0,Grand-Est,Données définitives,2021,5,31,29.084,30.71,0.63,0.6599999999999999,0.0,98.776,6.754,67.038,14.608,21.124,6.731999999999999,14.392,83.8,3.882,2.394
2021-06-01,221509.0,Grand-Est,Données définitives,2021,6,1,28.688,30.086,0.622,0.65,0.0,98.356,7.556,66.888,16.162,23.398,7.678,15.72,100.54,3.704,2.286
2021-06-02,223694.0,Grand-Est,Données définitives,2021,6,2,24.422,28.884,0.618,0.656,2.66,98.374,10.328,77.998,18.212,24.342,10.02,14.322,192.98,3.092,1.918
2021-06-03,225829.0,Grand-Est,Données définitives,2021,6,3,19.974,28.16,0.6199999999999999,0.6679999999999999,4.21,98.826,11.51,81.526,19.44,23.45,14.657999999999998,8.792,222.12,2.0460000000000003,1.256
2021-06-04,221678.0,Grand-Est,Données définitives,2021,6,4,22.312,28.072000000000003,0.624,0.68,6.562,98.858,11.892,83.176,19.506,23.648000000000003,15.512,8.136,239.62,1.936,1.176
2021-06-05,197535.0,Grand-Est,Données définitives,2021,6,5,8.616,27.112,0.6359999999999999,0.6980000000000001,6.722,98.976,10.204,89.17,15.968,18.588,12.968,5.62,289.88,3.752,2.438
2021-06-06,184037.0,Grand-Est,Données définitives,2021,6,6,11.056,27.45,0.634,0.6759999999999999,1.134,99.058,9.49,84.172,15.85,20.414,11.396,9.018,211.28,3.096,2.006
2021-06-07,216569.0,Grand-Est,Données définitives,2021,6,7,14.006,27.158,0.63,0.67,1.206,98.982,9.94,84.02799999999999,16.566,20.874,11.944,8.93,14.7,3.036,1.904
2021-06-08,225915.0,Grand-Est,Données définitives,2021,6,8,17.625999999999998,27.718,0.6279999999999999,0.6799999999999999,4.152,98.996,10.51,83.574,17.552,21.548,12.7,8.848,15.88,2.448,1.494
2021-06-09,225014.0,Grand-Est,Données définitives,2021,6,9,22.25,27.660000000000004,0.6279999999999999,0.6719999999999999,2.23,98.972,10.508,77.16799999999999,18.882,23.336,13.078,10.258,141.98000000000002,1.93,1.218
2021-06-10,227275.0,Grand-Est,Données définitives,2021,6,10,25.598,28.698,0.6199999999999999,0.658,0.798,98.894,10.476,73.24600000000001,19.682,24.626,14.092,10.534,133.78000000000003,2.136,1.336
2021-06-11,222881.0,Grand-Est,Données définitives,2021,6,11,27.27,29.160000000000004,0.61,0.6439999999999999,0.18,98.798,10.874,74.784,20.048,25.436,13.044,12.392,264.3,2.198,1.382
2021-06-12,195243.0,Grand-Est,Données définitives,2021,6,12,22.312,28.716,0.604,0.6359999999999999,0.1679999999999999,98.99,10.898,78.91600000000001,19.078,23.81,13.796,10.014,312.5,3.646,2.358
2021-06-13,179026.0,Grand-Est,Données définitives,2021,6,13,28.944,30.508,0.596,0.622,0.002,99.326,8.356,68.70599999999999,17.491999999999997,23.19,10.714,12.476,45.74,3.214,1.986
2021-06-14,213396.0,Grand-Est,Données définitives,2021,6,14,27.382,30.17,0.588,0.612,0.0,98.842,8.908,64.42,19.43,26.478,10.308,16.169999999999998,79.84,2.37,1.394
2021-06-15,224732.0,Grand-Est,Données définitives,2021,6,15,27.778,29.728,0.5800000000000001,0.604,0.002,98.654,10.55,65.238,21.746,27.298,14.792000000000002,12.506,27.4,1.998,1.262
2021-06-16,227593.0,Grand-Est,Données définitives,2021,6,16,28.860000000000003,29.664,0.5700000000000001,0.592,0.0,98.186,11.82,64.032,23.946,29.428,16.756,12.672,155.98,1.892,1.174
2021-06-17,230518.0,Grand-Est,Données définitives,2021,6,17,25.952,27.656,0.5660000000000001,0.586,1.122,98.056,12.846,67.908,24.176,29.202,17.972,11.23,192.74,3.146,1.994
2021-06-18,226557.0,Grand-Est,Données définitives,2021,6,18,23.032,28.126,0.562,0.5900000000000001,2.352,98.19,13.574000000000002,75.52799999999999,23.436,28.618,18.182,10.436,225.76,3.342,2.122
2021-06-19,200188.0,Grand-Est,Données définitives,2021,6,19,23.748,27.382,0.56,0.596,7.529999999999999,98.114,13.606,75.67999999999999,23.344,28.046,17.308,10.738,169.3,2.38,1.492
2021-06-20,181098.0,Grand-Est,Données définitives,2021,6,20,16.368000000000002,26.476,0.576,0.646,12.580000000000002,97.71,12.524,79.926,20.874,25.046,16.830000000000002,8.216,206.8,3.3020000000000005,2.152
2021-06-21,215119.0,Grand-Est,Données définitives,2021,6,21,22.49,29.49,0.592,0.6519999999999999,6.644,97.704,11.314,79.228,19.556,23.898,15.356,8.542,248.8,3.21,2.086
2021-06-22,226624.0,Grand-Est,Données définitives,2021,6,22,11.95,29.202,0.608,0.696,12.84,98.144,10.252,86.188,16.45,19.152,13.928,5.224,150.84,4.114,2.7060000000000004
2021-06-23,224556.0,Grand-Est,Données définitives,2021,6,23,17.098,28.37,0.6060000000000001,0.65,2.756,98.646,9.94,80.872,17.19,21.398000000000003,13.188,8.209999999999999,81.16,2.954,1.936
2021-06-24,223668.0,Grand-Est,Données définitives,2021,6,24,11.562,26.918,0.61,0.6679999999999999,6.738,98.678,10.0,86.04,16.228,19.538,13.04,6.498,230.42,2.906,1.868
2021-06-25,219677.0,Grand-Est,Données définitives,2021,6,25,19.476,28.924,0.608,0.65,1.544,98.722,9.148,76.748,16.748,21.096,11.614,9.482,258.7,2.524,1.666
2021-06-26,192871.0,Grand-Est,Données définitives,2021,6,26,22.082,28.846,0.6,0.642,0.986,98.576,9.828,75.462,18.092,22.916,12.782,10.134,100.18,1.996,1.21
2021-06-27,180525.0,Grand-Est,Données définitives,2021,6,27,14.398,27.982,0.594,0.642,3.996,98.204,11.766,81.126,19.738,24.036,14.813999999999998,9.222,123.18,2.642,1.64
2021-06-28,214934.0,Grand-Est,Données définitives,2021,6,28,16.846,28.258,0.604,0.678,13.894,98.22,12.234,86.968,19.202,23.55,15.69,7.859999999999999,253.26,2.802,1.754
2021-06-29,222833.0,Grand-Est,Données définitives,2021,6,29,13.334,29.356,0.626,0.71,12.668,98.148,10.08,84.646,16.556,20.21,13.424,6.786,241.18,2.854,1.826
2021-06-30,224436.0,Grand-Est,Données définitives,2021,6,30,8.645999999999999,27.664,0.632,0.706,8.76,98.266,9.094,86.418,14.646,17.918,11.91,6.008,273.16,4.292,2.814
2021-07-01,224741.0,Grand-Est,Données définitives,2021,7,1,15.310000000000002,28.282,0.6279999999999999,0.6719999999999999,0.924,98.544,8.675999999999998,80.738,15.12,19.082,10.936,8.146,284.7,3.344,2.178
2021-07-02,223633.0,Grand-Est,Données définitives,2021,7,2,24.25,29.074,0.618,0.656,0.044,98.61,9.376,73.522,17.868000000000002,22.85,10.764,12.086,262.76,1.99,1.252
2021-07-03,195092.0,Grand-Est,Données définitives,2021,7,3,16.735999999999997,28.188,0.6060000000000001,0.6519999999999999,1.848,98.326,10.806,77.622,19.18,24.108,13.808000000000002,10.3,179.84,2.43,1.48
2021-07-04,181234.0,Grand-Est,Données définitives,2021,7,4,13.714,28.464,0.616,0.6839999999999999,8.642,97.99,11.05,87.816,17.326,20.35,14.216,6.134,232.78000000000003,3.058,1.9
2021-07-05,215760.0,Grand-Est,Données définitives,2021,7,5,14.75,28.880000000000003,0.618,0.662,2.588,97.846,11.238,84.19,18.298,22.818,13.69,9.128,210.62,3.936,2.502
2021-07-06,229377.0,Grand-Est,Données définitives,2021,7,6,11.898,28.698,0.624,0.71,16.278,97.806,10.356,82.576,17.32,20.594,13.826,6.767999999999999,212.66,4.946,3.188
2021-07-07,225609.0,Grand-Est,Données définitives,2021,7,7,22.108,29.266,0.6279999999999999,0.6719999999999999,0.682,98.462,9.824000000000002,76.74600000000001,17.880000000000003,21.932,12.232,9.7,201.38,2.484,1.622
2021-07-08,225967.0,Grand-Est,Données définitives,2021,7,8,13.968,28.188,0.622,0.6719999999999999,3.44,98.808,10.128,82.59400000000001,17.101999999999997,20.5,13.419999999999998,7.080000000000001,296.64,2.276,1.4300000000000002
2021-07-09,222892.0,Grand-Est,Données définitives,2021,7,9,19.066,28.016,0.616,0.6599999999999999,0.6639999999999999,98.98,9.64,77.35,17.502000000000002,21.612,12.096,9.516,292.74,2.466,1.612
2021-07-10,195378.0,Grand-Est,Données définitives,2021,7,10,19.958,27.574,0.612,0.67,5.63,98.512,10.412,81.19200000000001,17.894,22.54,13.204,9.336,219.76,2.022,1.284
2021-07-11,175865.0,Grand-Est,Données définitives,2021,7,11,18.72,28.466,0.614,0.658,0.8400000000000001,98.472,9.872,79.266,17.454,21.756,12.354,9.402,235.72,1.98,1.218
2021-07-12,211310.0,Grand-Est,Données définitives,2021,7,12,12.006,26.886000000000003,0.61,0.6799999999999999,10.894,97.886,10.736,83.09200000000001,17.742,22.186,13.468,8.718,134.64,2.182,1.352
2021-07-13,215525.0,Grand-Est,Données définitives,2021,7,13,7.06,28.02,0.6439999999999999,0.752,21.94,97.796,10.8,92.19,16.068,18.49,13.532,4.958,284.42,4.424,2.862
2021-07-14,187194.0,Grand-Est,Données définitives,2021,7,14,8.32,27.496,0.664,0.754,20.516,98.038,10.28,91.61,15.476,17.872,13.066,4.806,261.43999999999994,5.224,3.402
2021-07-15,217287.0,Grand-Est,Données définitives,2021,7,15,8.002,24.896,0.6839999999999999,0.758,12.578,98.26,11.144,88.764,17.31,21.128,14.27,6.858,312.96,5.05,3.3280000000000003
2021-07-16,214580.0,Grand-Est,Données définitives,2021,7,16,12.996,26.618,0.678,0.728,3.882,98.874,10.884,85.958,17.61,21.52,13.47,8.05,147.06,3.87,2.512
2021-07-17,190838.0,Grand-Est,Données définitives,2021,7,17,16.774,26.378,0.6679999999999999,0.7060000000000001,0.57,99.102,11.708,85.674,18.794,23.902,13.394,10.508,13.62,3.926,2.544
2021-07-18,175531.0,Grand-Est,Données définitives,2021,7,18,27.28,28.494,0.656,0.692,0.032,98.968,11.428,80.05199999999999,19.656,25.06,13.336000000000002,11.724,29.78,4.328,2.746
2021-07-19,209063.0,Grand-Est,Données définitives,2021,7,19,28.132,28.352,0.6439999999999999,0.68,0.014,98.774,11.628,79.668,19.964,25.532,13.872,11.66,31.34,3.68,2.2960000000000003
2021-07-20,218248.0,Grand-Est,Données définitives,2021,7,20,27.202,27.606,0.63,0.6679999999999999,0.006,98.816,10.2,76.992,18.548,23.958,12.736,11.222,36.1,2.952,1.7939999999999998
2021-07-21,221700.0,Grand-Est,Données définitives,2021,7,21,27.360000000000003,27.562,0.626,0.658,0.0,98.976,9.984,74.02799999999999,18.892000000000003,24.85,12.06,12.79,45.1,2.674,1.584
2021-07-22,223044.0,Grand-Est,Données définitives,2021,7,22,26.448,27.012,0.616,0.648,0.014,98.86,10.516,74.28,19.582,25.32,13.424,11.896,29.8,2.564,1.562
2021-07-23,216713.0,Grand-Est,Données définitives,2021,7,23,25.152,26.552,0.606,0.6439999999999999,0.776,98.284,11.214,73.72,20.646,26.57,13.866,12.704,80.24000000000001,2.78,1.734
2021-07-24,190261.0,Grand-Est,Données définitives,2021,7,24,13.212,25.456,0.616,0.6799999999999999,11.59,97.794,12.716,83.61800000000001,20.392000000000003,24.774,16.292,8.482,211.7,2.83,1.8
2021-07-25,174483.0,Grand-Est,Données définitives,2021,7,25,19.27,26.534,0.6199999999999999,0.672,3.736,97.818,11.544,82.31,19.226,23.308,14.934,8.374,212.74,2.842,1.814
2021-07-26,203016.0,Grand-Est,Données définitives,2021,7,26,17.158,26.264,0.6199999999999999,0.672,3.842,98.074,11.324,83.612,18.652,22.42,14.938,7.481999999999999,233.2,3.208,2.008
2021-07-27,212826.0,Grand-Est,Données définitives,2021,7,27,13.508,25.158,0.622,0.672,3.2960000000000003,98.186,11.148,87.436,17.618000000000002,21.514,14.224,7.290000000000001,219.58,2.8920000000000003,1.814
2021-07-28,212797.0,Grand-Est,Données définitives,2021,7,28,16.128,26.562,0.6199999999999999,0.6599999999999999,1.59,98.178,10.538,83.008,17.662,21.92,14.185999999999998,7.734,232.12,4.348,2.786
2021-07-29,211650.0,Grand-Est,Données définitives,2021,7,29,21.202,27.288,0.614,0.648,0.122,98.26,9.448,75.50399999999999,17.556,22.054,12.266,9.788,244.8,3.790000000000001,2.446
2021-07-30,206789.0,Grand-Est,Données définitives,2021,7,30,19.466,26.768,0.606,0.64,0.6940000000000001,97.902,10.202,76.848,18.346,24.122,12.592,11.53,228.98,4.21,2.672
2021-07-31,186321.0,Grand-Est,Données définitives,2021,7,31,18.41,26.516,0.602,0.6359999999999999,1.002,97.966,9.564,79.34200000000001,16.942,21.55,11.936,9.614,261.18,3.426,2.182
2021-08-01,172040.0,Grand-Est,Données définitives,2021,8,1,16.7,25.488,0.604,0.6599999999999999,5.47,98.014,9.566,84.44800000000001,15.764,19.31,11.368,7.942,279.34000000000003,2.92,1.816
2021-08-02,187417.0,Grand-Est,Données définitives,2021,8,2,15.604,25.368,0.606,0.6519999999999999,3.6599999999999993,98.332,9.448,81.884,16.194,20.146,11.316,8.830000000000002,261.34000000000003,2.572,1.642
2021-08-03,193268.0,Grand-Est,Données définitives,2021,8,3,12.874,25.44,0.616,0.692,10.416,98.214,9.606,86.896,15.43,19.444,12.226,7.217999999999999,240.26,3.338,2.084
2021-08-04,194268.0,Grand-Est,Données définitives,2021,8,4,13.848000000000004,25.008000000000003,0.618,0.664,0.79,98.162,9.134,81.394,15.672,19.228,11.054,8.174,202.32,1.28,0.8039999999999999
2021-08-05,188105.0,Grand-Est,Données définitives,2021,8,5,14.392,25.258000000000003,0.616,0.664,3.31,97.786,10.242,82.782,17.122,21.522,12.68,8.842,216.64,2.866,1.834
2021-08-06,177739.0,Grand-Est,Données définitives,2021,8,6,14.736,26.134,0.612,0.6599999999999999,2.412,97.534,10.228,81.65799999999999,17.338,21.326,13.614,7.712000000000001,230.66,5.134,3.282
2021-08-07,169308.0,Grand-Est,Données définitives,2021,8,7,9.784,25.248,0.616,0.6799999999999999,7.56,97.424,10.036,85.326,16.220000000000002,19.734,12.958000000000002,6.775999999999999,212.2,4.39,2.814
2021-08-08,155802.0,Grand-Est,Données définitives,2021,8,8,18.266,26.09,0.616,0.662,1.714,98.172,8.692,79.322,15.454,19.416,11.332,8.084,231.38,4.782,3.044
2021-08-09,178122.0,Grand-Est,Données définitives,2021,8,9,17.754,24.822,0.608,0.6519999999999999,0.958,98.624,9.074000000000002,76.076,16.862000000000002,21.602,11.936,9.666,219.62,3.642,2.306
2021-08-10,187370.0,Grand-Est,Données définitives,2021,8,10,17.913999999999998,24.932,0.604,0.64,0.608,98.64,10.142,76.078,18.606,23.79,12.588,11.202,234.86,2.566,1.63
2021-08-11,189951.0,Grand-Est,Données définitives,2021,8,11,22.26,25.104000000000003,0.5980000000000001,0.63,0.064,98.77,11.138,75.50800000000001,20.23,25.626,14.374,11.252,280.76,1.86,1.142
2021-08-12,192468.0,Grand-Est,Données définitives,2021,8,12,22.996,24.714,0.5900000000000001,0.6199999999999999,0.032,98.772,11.7,70.512,22.234,28.378,14.896,13.482,200.98,1.546,0.936
2021-08-13,195416.0,Grand-Est,Données définitives,2021,8,13,21.642000000000003,23.418,0.584,0.61,0.11,99.014,12.832,78.012,21.906,27.14,16.672,10.468,282.06,2.83,1.7440000000000002
2021-08-14,184552.0,Grand-Est,Données définitives,2021,8,14,23.484,24.094,0.5780000000000001,0.598,0.034,98.896,11.888,71.852,22.026,27.83,16.294,11.536,132.92000000000002,1.896,1.124
2021-08-15,169589.0,Grand-Est,Données définitives,2021,8,15,19.684,23.482,0.5700000000000001,0.596,1.086,98.3,12.494,75.088,22.024,27.998,15.556,12.442,255.78000000000003,2.422,1.46
2021-08-16,186427.0,Grand-Est,Données définitives,2021,8,16,12.032,23.716,0.572,0.6,2.448,98.416,9.944,81.836,16.928,20.718,11.714,9.004,281.26,4.734,3.0780000000000003
2021-08-17,197953.0,Grand-Est,Données définitives,2021,8,17,13.210000000000004,22.666000000000004,0.5740000000000001,0.602,1.584,98.802,8.336,80.75,14.648,19.158,9.934,9.224,272.32000000000005,3.078,1.978
2021-08-18,196616.0,Grand-Est,Données définitives,2021,8,18,9.524,23.474,0.5740000000000001,0.598,0.8560000000000001,98.628,9.752,84.718,16.196,20.818,12.57,8.248000000000001,267.56,3.318,2.13
2021-08-19,197997.0,Grand-Est,Données définitives,2021,8,19,10.496,22.93,0.5700000000000001,0.59,0.354,98.468,9.858,80.898,17.189999999999998,22.18,12.25,9.93,268.0,2.6420000000000003,1.662
2021-08-20,201115.0,Grand-Est,Données définitives,2021,8,20,16.625999999999998,22.158,0.5640000000000001,0.59,0.16,98.578,10.066,78.192,18.052,23.444,12.832,10.612,170.4,1.9340000000000004,1.166
2021-08-21,183458.0,Grand-Est,Données définitives,2021,8,21,20.524,22.092,0.5640000000000001,0.586,3.054,98.554,11.04,75.69,20.12,26.298,13.518,12.78,210.58,2.462,1.5219999999999998
2021-08-22,168804.0,Grand-Est,Données définitives,2021,8,22,10.394,21.068,0.5720000000000001,0.624,5.505999999999999,98.704,10.654,86.104,17.21,20.452,13.52,6.932,266.68,3.934,2.504
2021-08-23,202836.0,Grand-Est,Données définitives,2021,8,23,10.138,21.538,0.5740000000000001,0.608,1.808,99.0,10.19,84.654,16.938,21.696,12.556,9.14,199.52,3.588,2.298
2021-08-24,198861.0,Grand-Est,Données définitives,2021,8,24,20.21,22.444,0.568,0.59,0.086,99.138,8.522,75.788,16.19,21.746,11.25,10.496,54.67999999999999,4.91,3.148
2021-08-25,204476.0,Grand-Est,Données définitives,2021,8,25,20.628,22.058,0.562,0.5780000000000001,0.022,98.818,8.216,73.256,16.148,22.524,9.624,12.9,50.14,3.654,2.294
2021-08-26,213470.0,Grand-Est,Données définitives,2021,8,26,13.37,22.284,0.5599999999999999,0.5780000000000001,0.634,98.394,8.336,78.80199999999999,14.884,19.328,9.926,9.402,322.94,3.942,2.526
2021-08-27,209703.0,Grand-Est,Données définitives,2021,8,27,14.634,22.53,0.558,0.5740000000000001,0.458,98.578,8.074,78.896,14.574000000000002,19.592,9.924,9.668,277.26,3.522,2.252
2021-08-28,190905.0,Grand-Est,Données définitives,2021,8,28,10.968,21.114,0.558,0.58,2.322,98.714,8.856,85.452,14.506,18.702,10.476,8.225999999999999,343.72,3.596,2.302
2021-08-29,181775.0,Grand-Est,Données définitives,2021,8,29,7.294,20.556,0.556,0.5820000000000001,1.85,98.69,8.958,86.652,14.47,18.746,10.812,7.934,339.9,3.862,2.492
2021-08-30,216315.0,Grand-Est,Données définitives,2021,8,30,9.852,20.51,0.556,0.5820000000000001,2.034,98.702,9.602,85.18199999999999,15.868,20.59,11.946,8.644,148.64,3.736,2.374
2021-08-31,224081.0,Grand-Est,Données définitives,2021,8,31,15.376,20.8,0.558,0.58,1.198,99.132,8.858,81.20599999999999,15.442000000000002,20.644,10.734,9.91,31.72,3.632,2.26
2021-09-01,225496.0,Grand-Est,Données définitives,2021,9,1,19.756,21.524,0.554,0.5700000000000001,0.05,99.35,8.416,77.608,15.64,22.34,9.614,12.726,54.58,3.732,2.336
2021-09-02,225844.0,Grand-Est,Données définitives,2021,9,2,21.668,21.702,0.5519999999999999,0.562,0.036,99.14,8.218,74.60999999999999,16.032,23.836,8.6,15.236,80.3,3.5780000000000003,2.204
2021-09-03,221131.0,Grand-Est,Données définitives,2021,9,3,20.474,20.828,0.546,0.558,0.01,98.692,8.894,71.286,17.844,25.676,10.006,15.669999999999998,82.2,2.426,1.39
2021-09-04,193816.0,Grand-Est,Données définitives,2021,9,4,19.402,20.380000000000003,0.542,0.554,0.716,98.49,8.946000000000002,66.692,18.854,25.634,12.42,13.214,78.16,2.0420000000000003,1.178
2021-09-05,179438.0,Grand-Est,Données définitives,2021,9,5,18.73,20.25,0.542,0.546,0.1,98.77,9.204,66.15,19.52,26.272,13.374,12.898,76.16,1.96,1.112
2021-09-06,215473.0,Grand-Est,Données définitives,2021,9,6,19.74,20.42,0.534,0.54,0.008,99.084,8.946000000000002,66.0,19.446,26.7,13.154,13.546,72.62,2.342,1.314
2021-09-07,226192.0,Grand-Est,Données définitives,2021,9,7,18.052,19.696,0.534,0.534,0.01,98.966,8.878,64.72,19.55,26.994,13.406,13.588,101.04,2.88,1.668
2021-09-08,229077.0,Grand-Est,Données définitives,2021,9,8,19.382,19.692,0.528,0.53,0.044,98.32,9.932,68.444,20.096,27.610000000000003,12.288,15.322,142.1,3.226,1.952
2021-09-09,229096.0,Grand-Est,Données définitives,2021,9,9,9.914,18.296,0.532,0.556,5.048,98.124,11.53,80.0,19.672,24.01,16.558,7.452000000000001,212.48,3.8,2.396
2021-09-10,223162.0,Grand-Est,Données définitives,2021,9,10,9.346,18.078,0.538,0.568,4.168,98.344,11.438,86.272,18.32,23.14,14.992,8.148,216.38,3.228,2.006
2021-09-11,197325.0,Grand-Est,Données définitives,2021,9,11,13.34,18.804,0.54,0.558,1.224,98.692,9.964,81.862,17.154000000000003,22.408,12.941999999999998,9.466,276.23999999999995,2.698,1.642
2021-09-12,181212.0,Grand-Est,Données définitives,2021,9,12,16.788,19.06,0.54,0.546,0.038,98.656,8.93,75.702,16.898,22.794,11.692,11.102,147.95999999999998,1.722,1.01
